gen	time	h	d
14176	15835	244.08	32.125687
14177	15895	244.24837	31.663368
14178	16147	244.20036	31.905804
14179	15871	244.41957	32.35958
14180	15663	244.67978	32.751835
14181	15690	244.23216	32.45864
14182	15738	243.80278	32.51482
14183	15628	243.41234	32.86366
14184	15547	243.73575	33.250885
14185	15305	243.64963	33.511715
14186	15109	243.35582	33.968384
14187	14904	243.4093	33.528313
14188	15127	243.29086	33.185814
14189	15337	242.86436	33.3442
14190	15238	243.29329	33.148075
14191	15273	243.36328	33.017563
14192	15420	243.84431	32.889065
14193	15474	244.12157	32.98189
14194	15383	244.4159	32.848934
14195	15560	244.06313	32.37632
14196	15706	244.5374	32.106197
14197	15864	244.22795	32.601444
14198	15733	244.29854	32.613194
14199	15691	244.0732	32.399246
14200	15709	243.88943	32.729855
14201	15452	243.86565	32.267437
14202	15784	243.86717	32.05829
14203	15802	244.01952	31.765705
14204	15960	243.81346	31.553154
14205	16026	244.17976	31.517277
14206	16072	243.77995	31.327106
14207	16368	243.3653	30.871704
14208	16391	243.24544	31.153831
14209	16340	243.00325	30.700357
14210	16461	242.74303	31.034687
14211	16269	242.46071	31.261204
14212	16177	242.60403	31.045347
14213	16350	242.33235	31.053373
14214	16297	242.67375	31.356478
14215	16198	242.85905	31.403395
14216	16094	243.04991	31.08025
14217	16221	243.4404	30.777218
14218	16504	243.766	31.236671
14219	16235	243.29866	31.528984
14220	16123	243.41643	31.302444
14221	16117	242.97076	31.135517
14222	16203	242.53246	31.128159
14223	16279	243.03346	30.73952
14224	16405	243.34276	30.976116
14225	16526	243.54506	30.738457
14226	16510	243.28334	30.598555
14227	16503	243.30824	30.957283
14228	16339	243.12677	31.045599
14229	16431	243.18787	31.04964
14230	16300	242.75047	30.702705
14231	16556	242.29477	31.134167
14232	16253	241.97534	30.891895
14233	16261	242.21277	30.776386
14234	16545	241.82901	31.055132
14235	16224	241.46461	30.776514
14236	16312	241.1506	31.26364
14237	16008	241.07457	31.340176
14238	16047	241.43456	30.93332
14239	16409	241.3398	31.374157
14240	15987	241.5787	31.278067
14241	16124	241.87349	31.698341
14242	15946	242.36404	31.414038
14243	16102	242.47977	31.59259
14244	16107	242.4253	31.86523
14245	15911	242.14636	31.876827
14246	15883	242.46112	31.549282
14247	15981	242.71844	31.645626
14248	16045	243.06845	31.776237
14249	15859	242.6116	31.843712
14250	15926	242.69012	31.806877
14251	15807	242.80612	31.396957
14252	16180	242.45253	31.69183
14253	15961	242.08292	32.171055
14254	15690	241.65633	32.44568
14255	15676	241.37129	32.080883
14256	15666	241.81384	31.716858
14257	15784	242.1201	31.926147
14258	15870	241.89296	31.478424
14259	16057	242.08842	31.55537
14260	16081	242.10518	31.40419
14261	16215	241.96703	31.741024
14262	15922	242.152	31.874855
14263	15860	241.65651	32.36612
14264	15455	241.18239	32.377308
14265	15620	240.99458	32.236065
14266	15691	240.97896	32.168255
14267	15690	240.64429	32.372143
14268	15482	240.98508	32.276337
14269	15633	241.38919	32.173943
14270	15639	241.21605	32.257313
14271	15709	241.69106	32.550426
14272	15440	241.27873	32.910492
14273	15309	240.92491	32.759224
14274	15353	241.0448	32.580246
14275	15468	240.89188	32.757225
14276	15371	240.40118	32.40714
14277	15570	240.69316	32.658455
14278	15519	240.58829	32.838806
14279	15361	240.54115	33.035847
14280	15196	240.99313	33.185715
14281	15148	240.64813	32.82626
14282	15313	240.52164	32.524334
14283	15463	240.5648	32.398415
14284	15457	240.88727	32.40491
14285	15541	241.37862	32.379524
14286	15518	241.7432	32.18858
14287	15779	241.66443	32.014286
14288	15764	241.53229	31.70802
14289	15753	241.36853	31.448591
14290	16018	241.07661	31.272842
14291	16089	241.34953	31.03176
14292	16067	241.84956	30.670902
14293	16366	241.79523	30.270008
14294	16575	242.01512	30.000498
14295	16806	242.2156	29.741665
14296	17025	242.6686	29.570982
14297	17087	242.20833	30.053288
14298	16931	241.96625	29.970934
14299	16829	242.08015	30.341526
14300	16657	242.35492	30.362299
14301	16626	242.1675	30.310978
14302	16668	242.56772	30.5849
14303	16522	242.49829	30.706516
14304	16469	242.65582	30.443722
14305	16556	242.69942	30.743055
14306	16373	242.61765	30.856583
14307	16437	242.40962	31.138489
14308	16179	242.84547	30.737968
14309	16266	242.41261	30.407341
14310	16662	242.35371	30.280033
14311	16630	242.61148	30.336977
14312	16544	242.83812	30.109674
14313	16716	242.84183	29.683277
14314	17035	243.1122	29.441143
14315	17195	242.93674	29.626553
14316	17100	242.67949	29.207647
14317	17347	242.38852	29.235197
14318	17266	241.97923	28.76293
14319	17617	242.26756	29.061573
14320	17454	242.49193	28.700258
14321	17536	242.38486	28.638727
14322	17449	242.26154	28.59803
14323	17508	241.92079	28.680439
14324	17527	242.39635	28.682182
14325	17631	242.52167	28.199955
14326	17833	242.50945	28.653383
14327	17678	242.2776	28.736427
14328	17589	242.18459	28.247955
14329	17880	242.5609	28.025974
14330	18013	242.36723	27.890928
14331	17908	242.61383	28.051569
14332	17764	242.96611	28.40471
14333	17660	243.0092	28.24067
14334	17856	243.0585	28.349926
14335	17765	243.36464	28.711422
14336	17538	243.38416	28.409433
14337	17827	243.35863	28.388416
14338	17836	243.47096	28.822943
14339	17568	243.6274	29.160437
14340	17377	243.55864	29.044348
14341	17432	243.68797	28.628805
14342	17735	243.45453	28.630184
14343	17856	243.20825	29.0966
14344	17389	243.16617	29.095608
14345	17350	242.7796	28.754137
14346	17556	242.9572	28.902765
14347	17577	243.44519	28.928219
14348	17464	243.36531	29.401785
14349	17219	243.41597	29.591984
14350	17160	243.50478	29.950476
14351	16869	243.37996	29.5564
14352	17160	243.54198	29.389769
14353	17257	243.85875	29.8732
14354	16973	243.49704	29.517818
14355	17157	243.65779	29.664997
14356	16981	243.50394	29.940014
14357	16870	243.89223	29.54532
14358	17016	243.54785	29.25271
14359	17234	243.27759	29.045681
14360	17465	243.5237	28.556295
14361	17676	243.37592	28.321167
14362	17832	243.86891	28.174314
14363	18132	243.91539	28.23713
14364	17998	243.692	27.975927
14365	17968	244.15134	27.694664
14366	18258	244.28708	27.874147
14367	18176	244.63142	27.814156
14368	18258	245.05217	27.58538
14369	18350	245.44946	27.262238
14370	18625	245.67953	27.069775
14371	19016	245.73091	27.281517
14372	18541	245.8761	27.464603
14373	18681	245.63205	27.857086
14374	18354	245.15562	27.913212
14375	18204	245.58856	27.520334
14376	18524	245.34218	27.164907
14377	18735	245.27194	27.295921
14378	18537	245.73674	27.399155
14379	18603	245.95073	27.037315
14380	18882	246.33679	27.413988
14381	18634	246.3278	27.776537
14382	18291	246.68379	27.616928
14383	18533	246.28917	27.68505
14384	18466	245.79411	28.070917
14385	18101	245.38242	27.988716
14386	18222	245.50276	28.298553
14387	18069	245.39795	28.191015
14388	18093	245.1553	28.202356
14389	18002	245.12294	28.550304
14390	17890	244.69328	28.862997
14391	17545	244.45856	29.355034
14392	17296	244.1499	29.574816
14393	17123	244.39389	29.181093
14394	17507	244.52184	28.97206
14395	17562	244.63817	28.543255
14396	17759	244.30534	28.25169
14397	18020	244.2004	28.238781
14398	17910	243.70653	28.022127
14399	18061	243.79822	27.634449
14400	18265	244.04375	27.323912
14401	18543	243.80534	27.492523
14402	18488	243.93486	27.019213
14403	18823	244.01418	26.923052
14404	18609	244.0014	26.963081
14405	18709	243.96613	26.690878
14406	19041	243.96037	26.880505
14407	18885	243.64793	26.89085
14408	18816	244.04477	26.861263
14409	18821	244.24002	26.808905
14410	19036	244.5217	27.30254
14411	18535	244.38878	27.657995
14412	18389	244.80963	27.495602
14413	18537	244.9278	27.082565
14414	18762	244.84084	27.458391
14415	18459	245.09525	27.416687
14416	18580	244.71326	27.21136
14417	18587	244.33089	27.147377
14418	18696	244.21022	26.878624
14419	18941	243.75917	27.274061
14420	18562	243.94662	27.563677
14421	18407	243.61798	27.420237
14422	18354	243.71713	27.252377
14423	18665	243.93536	26.843122
14424	18929	244.38794	26.552523
14425	19094	244.12149	26.19682
14426	19203	244.08214	26.358227
14427	19069	244.07227	26.325018
14428	19197	244.12466	26.556417
14429	18860	243.99594	26.548584
14430	19100	244.09605	26.706335
14431	19059	244.3557	27.06647
14432	18689	244.34184	27.448883
14433	18550	244.72647	27.814072
14434	18031	245.12642	27.900663
14435	18216	245.33818	28.23099
14436	18006	244.85834	28.730934
14437	17760	245.18771	28.331585
14438	18008	244.83461	28.524961
14439	17716	245.06323	28.2419
14440	18067	245.47194	27.855082
14441	18557	245.36632	27.443743
14442	18580	245.16327	27.261091
14443	18504	244.7755	27.290815
14444	18651	244.65549	27.44411
14445	18487	244.88577	27.183744
14446	18773	244.8704	27.613825
14447	18368	244.45984	28.082424
14448	18136	244.05922	28.279375
14449	17895	243.58824	27.986744
14450	18185	243.8946	27.53469
14451	18287	244.06429	27.91724
14452	18398	244.25037	27.600023
14453	18458	244.06093	27.284597
14454	18561	244.05048	27.122501
14455	18556	243.59238	27.621445
14456	18274	243.57776	28.009264
14457	18031	243.41992	28.114286
14458	17982	243.29669	27.849583
14459	18175	243.33531	27.449667
14460	18347	243.50594	27.164656
14461	18532	243.20773	27.403778
14462	18400	243.49161	27.658318
14463	18293	243.08528	27.48919
14464	18381	243.33873	27.435448
14465	18243	243.81331	27.143627
14466	18516	243.65236	27.156046
14467	18605	243.71585	26.811073
14468	18982	243.4269	26.606367
14469	18782	243.6409	26.69102
14470	18921	243.94286	27.002857
14471	18828	244.19662	26.677958
14472	18999	244.03635	27.109983
14473	18653	243.62976	27.522749
14474	18401	243.72598	27.325245
14475	18654	244.04396	27.527893
14476	18267	243.61928	27.726202
14477	18200	243.82458	27.772264
14478	18259	243.44962	27.561398
14479	18248	243.23708	27.540464
14480	18225	242.78989	27.950876
14481	18087	243.03247	27.572653
14482	18326	243.48051	27.659313
14483	18356	243.86707	27.247356
14484	18727	243.42683	26.77642
14485	18977	243.4892	26.67221
14486	18970	243.79768	26.214455
14487	19378	243.65901	26.188011
14488	19217	243.9968	25.793488
14489	19715	243.90916	25.457914
14490	19815	244.2736	25.49774
14491	19757	244.34993	25.30096
14492	20050	244.4688	25.087872
14493	20162	244.14383	25.491055
14494	19848	243.75615	25.244232
14495	19937	243.61394	25.577974
14496	19758	243.65614	25.807573
14497	19552	243.62138	25.972202
14498	19378	244.0776	25.758121
14499	19607	243.72545	25.957907
14500	19530	243.7727	25.8332
14501	19411	243.31743	25.575209
14502	19617	243.52155	25.459955
14503	19791	243.95413	25.548529
14504	19760	244.2298	25.985413
14505	19362	244.37936	26.38328
14506	19278	244.5208	26.77569
14507	18992	244.2862	26.900698
14508	18892	244.34683	26.930674
14509	18907	244.08614	26.995226
14510	18682	244.16972	27.116352
14511	18629	244.45367	27.311357
14512	18545	244.11215	26.993252
14513	18651	244.12617	27.090185
14514	18700	244.22812	27.298239
14515	18527	243.8519	27.15468
14516	18684	243.3741	27.200113
14517	18560	243.86545	26.948421
14518	18802	243.37865	27.18851
14519	18579	243.15092	27.539394
14520	18301	243.28665	27.880554
14521	18082	243.27452	27.622082
14522	18225	243.7632	27.95128
14523	18075	243.74652	28.218504
14524	17854	243.39021	28.64759
14525	17601	243.33244	28.883032
14526	17481	243.69794	28.514149
14527	17858	243.75337	28.453037
14528	17740	243.66313	28.837372
14529	17591	244.04645	29.283548
14530	17377	243.75037	29.20904
14531	17390	243.29933	28.754042
14532	17633	243.58417	28.340635
14533	17764	243.7916	28.567902
14534	17673	243.66147	28.912626
14535	17659	243.16281	29.388586
14536	17054	243.39195	29.162104
14537	17305	243.23735	29.64706
14538	17227	243.60489	29.474222
14539	17133	243.99556	29.16135
14540	17422	243.84038	29.106085
14541	17492	243.68758	29.123035
14542	17456	244.17906	29.618742
14543	17188	243.80104	29.18147
14544	17316	243.36514	29.095715
14545	17322	243.86356	29.504532
14546	17379	243.77306	29.204245
14547	17372	243.6402	28.899822
14548	17469	244.10728	28.775803
14549	17639	244.20212	28.342464
14550	17913	243.93625	28.472559
14551	17804	244.17352	28.762678
14552	17794	244.32434	29.070412
14553	17556	244.29468	28.796848
14554	17700	244.48254	28.602364
14555	17743	244.95312	28.877024
14556	17594	245.12839	28.81147
14557	17704	244.77736	29.30532
14558	17350	245.25603	29.10029
14559	17479	245.62607	29.42656
14560	17329	245.58641	29.335459
14561	17338	245.60861	29.402061
14562	17332	245.78392	28.911129
14563	17672	246.1146	28.58104
14564	17815	245.74457	28.758183
14565	17860	245.9396	29.13767
14566	17579	245.7792	29.094446
14567	17596	245.84953	29.577219
14568	17276	246.25206	29.922335
14569	17048	246.40746	29.435919
14570	17420	246.32634	29.867292
14571	17215	246.27731	30.093714
14572	17008	245.85579	30.092667
14573	17060	246.15607	29.974361
14574	17085	245.76003	29.53733
14575	17326	246.0383	29.982174
14576	17124	246.27026	30.051743
14577	17089	246.40755	30.493284
14578	16817	246.48376	30.826572
14579	16842	246.07718	31.17906
14580	16387	245.69627	31.532852
14581	16318	245.74321	31.564922
14582	16156	246.08553	31.629463
14583	16379	246.15698	31.460182
14584	16461	245.73607	31.482435
14585	16275	245.99026	31.215523
14586	16335	245.78618	31.29279
14587	16425	245.81541	31.471426
14588	16223	245.9819	31.923851
14589	16061	245.84486	32.2171
14590	15936	245.69292	32.15929
14591	15942	245.41302	32.611874
14592	15819	245.66547	32.839035
14593	15698	245.24823	32.45944
14594	15792	244.91574	32.551857
14595	15885	245.2855	32.763035
14596	15624	245.76167	33.057064
14597	15553	246.19969	33.343773
14598	15443	246.25949	33.652435
14599	15243	246.56114	33.22124
14600	15402	246.51593	33.689198
14601	15297	246.9497	33.4312
14602	15429	246.70097	33.46122
14603	15437	247.10596	33.051006
14604	15614	246.841	33.47401
14605	15373	246.42278	33.735664
14606	15306	246.30585	33.91593
14607	15218	246.30244	33.49172
14608	15404	246.62595	33.83048
14609	15173	246.2882	33.893795
14610	15222	246.20874	33.553974
14611	15339	246.36263	33.830715
14612	15276	246.01262	34.175194
14613	15086	245.75552	34.56619
14614	14915	246.02544	34.527065
14615	14979	246.1773	34.15064
14616	15028	246.28482	33.846066
14617	15224	246.64935	33.887447
14618	15124	246.36484	33.928833
14619	15192	246.4568	34.046158
14620	15108	246.2771	34.46981
14621	14899	245.84232	34.830006
14622	14799	245.55518	34.927902
14623	14715	245.13235	34.550102
14624	14758	245.48741	34.93787
14625	14799	245.3486	35.01759
14626	14583	245.17151	34.792416
14627	14850	244.85	35.20621
14628	14497	245.19081	35.2864
14629	14551	245.32196	34.851128
14630	14844	245.22108	34.743874
14631	14826	245.56667	34.741592
14632	14799	245.59142	34.265606
14633	14964	245.88933	34.5226
14634	14884	246.04964	34.803616
14635	14910	246.24023	34.52043
14636	15043	246.60681	34.136673
14637	15208	246.33849	34.49016
14638	14875	246.12866	34.986347
14639	14784	246.03784	35.174026
14640	14610	245.64459	34.93479
14641	14642	245.74355	34.617413
14642	14918	245.2933	34.146782
14643	15021	245.22879	34.50687
14644	14835	245.1001	34.938313
14645	14690	244.79286	34.592186
14646	14750	244.81157	34.468422
14647	14827	245.27254	33.97147
14648	15147	244.93741	33.721485
14649	15178	245.07463	33.236107
14650	15383	245.22336	32.87992
14651	15591	245.02039	33.000294
14652	15504	244.58618	33.078377
14653	15301	244.4557	32.69642
14654	15753	244.3355	32.246334
14655	15768	243.92638	32.088093
14656	15957	244.35254	31.78864
14657	16074	244.12798	31.35592
14658	16354	244.58774	30.924055
14659	16351	244.37463	31.362253
14660	16281	244.09363	31.071367
14661	16372	244.03857	31.488987
14662	16202	243.56714	31.973988
14663	15948	243.44287	31.617779
14664	15949	243.00781	31.476555
14665	16182	243.11089	31.810066
14666	15865	242.70662	32.167038
14667	15830	242.91461	31.837921
14668	15980	243.40358	31.84097
14669	15955	243.76535	32.30891
14670	15746	244.12482	32.607124
14671	15635	244.40475	33.00053
14672	15601	244.14565	33.04223
14673	15308	243.99985	33.16165
14674	15366	243.82803	33.327168
14675	15274	243.39525	33.446747
14676	15117	243.19254	33.212807
14677	15380	243.04578	33.37695
14678	15177	243.30159	33.251827
14679	15332	243.27914	33.15598
14680	15355	243.02046	33.510895
14681	15058	242.92155	33.053986
14682	15454	243.37946	33.498287
14683	15297	243.69307	33.61649
14684	15066	244.03568	33.15644
14685	15443	243.5826	33.404125
14686	15323	243.80688	33.711227
14687	15180	243.9528	33.317657
14688	15377	243.76959	33.127956
14689	15273	243.43713	33.515987
14690	15111	243.19922	33.662766
14691	15081	242.71411	34.00633
14692	15079	242.33984	33.682014
14693	14984	242.78151	33.917374
14694	15051	243.22984	34.14717
14695	14879	243.07039	34.35418
14696	14780	243.32173	34.66627
14697	14784	242.94666	34.178455
14698	14946	243.16112	34.47996
14699	14675	243.6058	34.744713
14700	14711	243.62889	34.429623
14701	14819	243.84262	34.237453
14702	14878	243.88199	34.426285
14703	14811	243.52318	34.762035
14704	14578	243.28337	34.323177
14705	14771	243.52582	34.163822
14706	14803	243.32608	33.85949
14707	15214	243.24884	34.344803
14708	14922	242.778	34.592422
14709	14654	243.06105	34.585247
14710	14781	243.45746	34.484596
14711	14703	243.6529	34.760628
14712	14672	243.25987	34.838142
14713	14725	243.02815	34.604794
14714	14792	242.81488	34.732483
14715	14656	243.21124	34.33732
14716	14811	242.79074	34.013565
14717	14906	242.68835	34.135838
14718	14931	242.43007	34.49041
14719	14710	242.09653	34.951122
14720	14571	242.52034	34.87224
14721	14585	242.38252	35.26127
14722	14355	242.84824	35.707287
14723	14227	242.71901	36.163002
14724	14163	243.21771	36.098377
14725	14129	243.29979	35.798244
14726	14449	243.15529	35.631275
14727	14185	243.4373	35.962627
14728	14158	243.09	35.52019
14729	14412	243.06833	35.904026
14730	14213	243.54286	35.451187
14731	14389	243.82301	35.32116
14732	14490	244.05376	35.17794
14733	14498	243.62491	35.669712
14734	14317	243.14796	35.17933
14735	14418	242.7873	34.881298
14736	14568	242.97684	35.30655
14737	14507	242.78223	35.221264
14738	14492	242.84624	35.641438
14739	14304	243.18433	35.486687
14740	14323	243.43109	35.23788
14741	14476	243.89185	35.532234
14742	14386	244.14105	35.574127
14743	14483	243.8376	35.456173
14744	14506	244.1449	35.815178
14745	14291	244.02972	35.65339
14746	14352	244.12927	35.345398
14747	14507	243.74654	35.371414
14748	14491	244.13116	35.018513
14749	14605	244.55643	35.153137
14750	14589	244.37987	35.06363
14751	14592	244.13388	35.105457
14752	14586	244.23825	35.285355
14753	14551	244.21576	35.34152
14754	14512	244.57185	35.217285
14755	14533	244.74158	35.050957
14756	14639	245.22525	34.786232
14757	14690	245.28815	35.150978
14758	14536	245.11632	35.41458
14759	14532	245.37065	35.06296
14760	14632	244.93823	34.81588
14761	14620	245.23991	34.669384
14762	14736	245.5033	34.479042
14763	14916	245.55423	34.318825
14764	14938	245.63254	33.951378
14765	15201	245.62662	33.888756
14766	15184	245.56674	34.06048
14767	14983	245.57227	33.637337
14768	15295	245.74458	34.006287
14769	15192	245.86693	34.2219
14770	15125	245.58548	34.708164
14771	14885	246.07695	34.3814
14772	15043	246.39108	34.045616
14773	15234	246.24763	33.85298
14774	15345	245.89803	33.576027
14775	15370	245.55528	33.142292
14776	15429	245.29938	32.71333
14777	15753	244.95158	33.190826
14778	15512	244.85085	33.560802
14779	15139	245.09506	33.866608
14780	15053	245.33736	34.24533
14781	14970	245.35059	34.094444
14782	15100	245.32837	34.035736
14783	15007	244.89966	33.722195
14784	15195	245.32355	34.168255
14785	15016	245.03662	33.767418
14786	15275	245.03163	34.058582
14787	15100	244.7284	34.111
14788	14991	245.0432	33.617794
14789	15288	245.40804	33.18147
14790	15341	245.39143	33.58961
14791	15281	245.81284	33.6225
14792	15214	245.46307	33.677456
14793	15109	245.94307	33.84496
14794	15203	245.46283	33.724827
14795	15190	245.03682	33.98535
14796	15103	245.07294	33.816315
14797	15112	244.99846	33.403008
14798	15403	244.97255	33.38343
14799	15396	245.13574	33.565968
14800	15170	245.12755	33.309246
14801	15386	245.30188	33.770996
14802	15262	244.85886	33.524326
14803	15202	245.24547	33.495262
14804	15350	245.03754	33.433643
14805	15475	245.36327	33.442394
14806	15133	245.29903	33.17603
14807	15567	245.63368	32.969246
14808	15568	245.26491	33.032566
14809	15520	245.50864	33.267708
14810	15349	245.75739	33.48763
14811	15427	245.90277	33.201866
14812	15501	246.11656	33.51524
14813	15364	246.22366	33.713657
14814	15264	246.42506	34.02703
14815	15239	246.57744	33.99067
14816	15226	246.66241	34.395546
14817	15096	246.36842	34.27894
14818	15065	246.12637	34.174717
14819	15072	245.76958	34.601925
14820	14779	246.06053	34.84654
14821	14768	245.82434	34.709194
14822	14823	245.36372	34.25055
14823	14862	245.4752	34.16977
14824	15078	245.29445	33.9579
14825	15061	244.92036	33.988354
14826	15067	245.4092	33.589073
14827	15214	245.35968	33.39817
14828	15323	245.31996	33.39548
14829	15369	245.13689	33.04998
14830	15540	244.76155	33.276833
14831	15422	244.7399	32.80163
14832	15622	245.03143	33.195107
14833	15252	245.30939	33.380283
14834	15358	244.8297	33.601383
14835	15234	244.52454	34.068607
14836	14987	244.2335	34.4143
14837	14906	244.37962	34.75396
14838	14726	243.88289	34.47777
14839	14778	244.34102	34.65565
14840	14693	244.44807	34.937603
14841	14683	244.33817	34.53411
14842	14825	243.95953	34.213936
14843	15025	244.3988	34.650997
14844	14696	244.71814	34.46682
14845	14948	244.59776	34.084824
14846	14985	244.89275	34.26335
14847	14897	244.74579	34.361668
14848	14887	244.46947	34.846485
14849	14773	243.9792	35.303356
14850	14475	244.14752	35.076725
14851	14563	244.55316	34.9518
14852	14760	244.727	34.603138
14853	14896	244.51738	34.71323
14854	14797	244.6197	34.979362
14855	14738	244.20264	34.96532
14856	14637	244.52734	34.718884
14857	14740	244.88832	35.116272
14858	14532	245.1808	35.38584
14859	14489	245.42723	35.874256
14860	14294	245.54808	36.340652
14861	14050	245.2072	36.637653
14862	14113	245.28818	36.691242
14863	14032	245.26074	36.907074
14864	13964	245.1809	36.909405
14865	13950	244.76286	37.02147
14866	13943	245.26219	37.19201
14867	13887	245.05382	37.263195
14868	13842	244.7585	37.527924
14869	13690	244.77155	37.59875
14870	13820	245.2656	37.805172
14871	13597	245.63277	38.09841
14872	13497	246.03436	38.248993
14873	13459	246.51591	37.83592
14874	13768	246.44179	37.654705
14875	13772	246.70541	37.875713
14876	13562	246.77985	37.447235
14877	13744	247.09357	37.2293
14878	13991	247.1399	37.71103
14879	13704	246.8033	37.855778
14880	13813	246.69463	37.617256
14881	13767	246.47316	37.631336
14882	13702	246.40239	37.318634
14883	13819	246.8708	37.78982
14884	13751	246.75972	37.638554
14885	13648	246.56067	37.77601
14886	13768	246.71643	37.617706
14887	13735	246.94598	37.713116
14888	13644	246.60985	37.972084
14889	13585	246.48338	37.642666
14890	13726	246.57703	38.12629
14891	13535	246.65045	38.368233
14892	13446	246.16856	37.99481
14893	13598	245.75278	37.972622
14894	13708	246.1422	37.902077
14895	13709	245.87122	38.250797
14896	13494	245.96532	38.677338
14897	13455	245.72685	38.468483
14898	13412	245.32492	38.57187
14899	13477	245.2407	38.255577
14900	13593	245.34103	38.14375
14901	13522	245.02385	38.274025
14902	13456	244.9658	38.661236
14903	13420	244.7106	38.224155
14904	13435	244.42879	38.091114
14905	13340	243.96648	38.041245
14906	13390	243.9706	38.24491
14907	13314	244.25061	38.591667
14908	13339	244.45468	38.753788
14909	13327	244.22678	38.498665
14910	13446	244.69144	38.73422
14911	13135	244.57716	39.023254
14912	13160	244.25879	39.100918
14913	13099	244.5538	38.734833
14914	13395	244.45325	38.98203
14915	13185	244.56812	38.928795
14916	13154	244.66464	38.942158
14917	13260	245.12378	38.828644
14918	13217	245.40193	38.986004
14919	13232	245.2783	38.81966
14920	13358	245.47202	38.399147
14921	13391	245.66321	38.43865
14922	13447	245.41013	38.48107
14923	13511	245.55821	38.856564
14924	13288	245.6538	38.756504
14925	13327	245.79816	38.486496
14926	13492	246.00987	38.241016
14927	13489	245.83788	38.591022
14928	13267	245.86368	38.23212
14929	13468	246.00325	38.72696
14930	13444	245.91023	38.754177
14931	13386	245.57645	38.625694
14932	13250	245.64252	38.135624
14933	13576	245.80347	38.566685
14934	13406	245.95093	38.309998
14935	13442	245.81018	38.464382
14936	13437	245.5292	38.611515
14937	13235	245.64696	38.30507
14938	13606	245.47345	38.3257
14939	13472	245.10411	38.419315
14940	13344	245.26886	38.167183
14941	13483	244.97557	37.85247
14942	13579	244.53587	38.111393
14943	13422	244.77031	37.68229
14944	13706	244.46854	38.153637
14945	13416	244.08707	37.705643
14946	13619	243.8303	37.95188
14947	13442	244.13101	37.80736
14948	13573	244.1022	37.82627
14949	13442	244.37497	38.154114
14950	13409	244.26031	38.435104
14951	13363	244.66425	38.185314
14952	13414	244.21391	38.161736
14953	13487	244.659	38.383755
14954	13416	244.17284	38.819687
14955	13288	244.16095	38.636135
14956	13282	243.97206	38.438484
14957	13314	243.78473	38.515373
14958	13257	244.09789	38.079758
14959	13516	243.70323	37.883865
14960	13462	244.15648	37.446857
14961	13647	244.40181	37.706993
14962	13656	244.36418	37.368847
14963	13661	244.1142	37.642605
14964	13629	243.90288	37.47111
14965	13717	243.82932	37.07546
14966	13767	244.13266	36.69299
14967	13973	244.3667	37.05488
14968	13844	244.7468	37.213707
14969	13748	245.0421	36.894794
14970	13999	244.71205	36.77249
14971	14010	245.1533	36.88365
14972	13967	244.85884	37.176373
14973	13735	245.27254	37.40065
14974	13809	245.40935	37.349472
14975	13956	245.66193	37.651646
14976	13757	245.57196	37.439392
14977	13779	245.50093	37.657074
14978	13718	245.82372	37.863163
14979	13643	245.98349	38.006897
14980	13568	245.55882	37.807007
14981	13629	245.8899	37.52718
14982	13656	245.72643	37.88871
14983	13612	246.13704	38.196854
14984	13504	246.27977	37.93306
14985	13530	246.34975	37.9241
14986	13668	246.35298	37.711437
14987	13752	246.47452	37.85133
14988	13739	246.87025	37.745846
14989	13757	246.44084	37.277527
14990	13976	246.44908	37.4286
14991	13874	246.59793	37.85405
14992	13684	247.07863	38.07118
14993	13722	247.12257	37.992706
14994	13639	246.96349	38.469177
14995	13679	246.71559	38.230843
14996	13505	246.23816	38.57775
14997	13441	246.28882	38.26447
14998	13518	246.12614	38.14511
14999	13533	246.01955	37.72698
15000	13545	245.9801	38.181805
15001	13509	246.30623	37.835957
15002	13652	245.92195	38.235947
15003	13583	245.87231	38.112892
15004	13556	245.70761	38.00629
15005	13565	245.29652	37.95054
15006	13644	245.64871	38.38844
15007	13468	245.42612	38.575783
15008	13460	244.99092	38.698402
15009	13291	245.28839	38.577564
15010	13322	245.58711	38.33354
15011	13395	245.38394	38.761406
15012	13356	245.54855	38.33517
15013	13394	245.28134	38.571266
15014	13432	244.88297	38.380962
15015	13359	245.21883	38.463005
15016	13416	245.21526	38.878723
15017	13304	244.72209	38.848106
15018	13324	244.9016	39.21366
15019	13179	244.5375	38.934162
15020	13258	244.84875	39.131733
15021	13087	244.61383	39.033897
15022	13114	245.04889	38.869835
15023	13237	245.01324	38.820652
15024	13365	244.91487	39.091366
15025	13175	244.76855	39.544453
15026	12976	244.97932	39.822067
15027	12998	245.28886	39.742485
15028	12964	245.33218	40.129303
15029	12745	245.2141	40.14055
15030	12937	245.29475	40.42286
15031	12884	245.08047	40.192596
15032	12901	244.6308	40.61642
15033	12784	244.28221	40.585197
15034	12620	244.74405	40.73478
15035	12668	244.5722	40.914623
15036	12672	244.79019	41.234356
15037	12536	244.68488	40.814983
15038	12569	244.86298	41.073265
15039	12664	244.65446	41.28313
15040	12494	244.56392	40.87909
15041	12603	244.8142	40.795
15042	12580	245.2708	40.787296
15043	12861	244.83978	41.24798
15044	12523	245.06813	40.947136
15045	12669	244.84625	41.22318
15046	12448	245.26756	41.090527
15047	12736	245.04594	40.882053
15048	12735	245.39574	40.53797
15049	12661	245.1368	40.310772
15050	12658	244.72768	39.980694
